protocol_type,src_ip,dst_ip,src_port,dst_port,flag,src_bytes,dst_bytes,duration,count,label
tcp,192.168.1.30,192.168.1.190,58008,80,SYN,144,76,0.000438,3,ddos
udp,192.168.1.79,239.255.255.250,42786,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,40949,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.195,21351,8854,SYN,64,0,0.0,1,scanning
tcp,192.168.1.30,192.168.1.184,44070,443,SYN,144,76,0.000437,3,ddos
other,192.168.1.133,224.0.0.251,0,0,OTH,62,0,0.0,1,dos
tcp,192.168.1.194,192.168.1.194,80,4832,SYN,1798,0,0.061917,29,dos
udp,127.0.0.1,127.0.0.1,36179,53,OTH,156,361,0.00018,4,normal
udp,192.168.1.79,239.255.255.250,42573,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,104.72.70.169,33986,53,OTH,116,172,0.012093,2,injection
tcp,192.168.1.180,192.0.32.59,42412,43,ACK,366,856,0.51154,10,ddos
tcp,192.168.1.30,192.168.1.184,46958,443,SYN,144,76,0.000262,3,ddos
tcp,192.168.1.31,176.28.50.165,43016,21,PSH,1317,1027,3.864546,30,password
udp,192.168.1.79,192.168.1.255,51018,15600,OTH,79,0,0.0,1,normal
udp,172.17.13.148,224.0.0.252,56494,5355,OTH,136,0,0.407613,2,normal
udp,192.168.1.152,192.168.1.190,49791,53,OTH,218,386,0.000335,4,normal
udp,192.168.1.79,192.168.1.255,38774,15600,OTH,158,0,84225.408232,2,normal
udp,192.168.1.190,202.12.27.33,14764,53,OTH,72,1141,0.178421,2,normal
udp,192.168.1.152,192.168.1.190,34066,53,OTH,218,386,0.000258,4,normal
udp,172.17.5.226,224.0.0.251,5353,5353,OTH,3200,0,7.176598,14,normal
udp,192.168.1.79,192.168.1.255,43869,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,49003,53,OTH,218,386,0.000277,4,normal
udp,192.168.1.190,192.5.6.30,24822,53,OTH,83,804,0.014238,2,normal
tcp,192.168.1.30,176.28.50.165,36006,80,ACK,557,2382,1.640932,11,injection
tcp,192.168.1.32,192.168.1.180,46880,53535,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,192.168.1.255,53861,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,55808,53,OTH,218,386,0.000247,4,normal
udp,192.168.1.79,239.255.255.250,33154,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.193,54.200.51.65,49226,443,ACK,310,335,29.706437,10,ddos
udp,192.168.1.152,192.168.1.190,56337,53,OTH,218,386,0.000212,4,normal
udp,172.17.11.37,224.0.0.252,62323,5355,OTH,134,0,0.412502,2,normal
udp,192.168.1.190,192.48.79.30,43931,53,OTH,80,801,0.247775,2,normal
udp,192.168.1.79,239.255.255.250,57414,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.39,192.168.1.194,4841,4841,SYN,6200,0,0.175807,100,dos
tcp,192.168.1.39,192.168.1.184,4838,4838,SYN,6200,0,0.164888,100,dos
udp,192.168.1.190,192.112.36.4,49846,53,OTH,72,1141,0.299636,2,normal
udp,192.168.1.79,239.255.255.250,36672,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,38005,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,55687,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,56919,53,OTH,218,386,0.000345,4,normal
tcp,192.168.1.30,192.168.1.180,1702,8411,SYN,64,0,0.0,1,scanning
udp,192.168.1.152,192.168.1.190,46726,53,OTH,218,386,0.000174,4,normal
udp,192.168.1.31,192.168.1.1,47537,53,OTH,81,97,0.001892,2,dos
udp,192.168.1.152,192.168.1.190,60803,53,OTH,98,284,0.609906,2,normal
udp,192.168.1.79,192.168.1.255,42566,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.190,55532,80,SYN,144,76,0.000308,3,ddos
tcp,192.168.1.32,192.168.1.195,58047,24558,SYN,64,0,0.0,1,scanning
udp,192.168.1.195,192.168.1.190,53601,53,OTH,70,145,0.000204,2,normal
tcp,66.155.156.108,192.168.1.184,30490,443,SYN,62,310,15.426012,6,ddos
udp,192.168.1.35,192.168.1.1,50819,53,OTH,158,174,0.004579,4,xss
tcp,192.168.1.32,192.168.1.195,24612,44155,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,192.168.1.255,51180,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,44263,53,OTH,218,386,0.000279,4,normal
tcp,192.168.1.30,192.168.1.152,39078,80,ACK,501,811,0.002663,10,password
tcp,192.168.1.31,192.168.1.152,49384,80,ACK,577,3856,0.148328,11,injection
tcp,192.168.1.30,192.168.1.190,40348,80,ACK,501,891,0.00186,10,password
tcp,192.168.1.32,192.168.1.195,13925,61101,SYN,64,0,0.0,1,scanning
udp,172.17.14.10,239.255.255.250,39210,1900,OTH,860,0,3.072383,4,normal
tcp,192.168.1.31,192.168.1.152,49060,80,ACK,584,3856,0.062045,11,injection
udp,192.168.1.152,192.168.1.190,39062,53,OTH,218,386,0.000329,4,normal
udp,192.168.1.79,192.168.1.255,49313,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.190,33860,80,SYN,144,76,0.000401,3,ddos
udp,192.168.1.79,192.168.1.255,48519,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,192.41.162.30,64784,53,OTH,87,808,0.311801,2,normal
udp,192.168.1.79,192.168.1.255,57477,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.180,192.168.1.190,60400,53,OTH,84,158,0.000673,2,ransomware
tcp,192.168.1.35,176.28.50.165,47558,80,ACK,1818,594,1.052193,10,xss
udp,192.168.1.79,239.255.255.250,41693,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,59514,53,OTH,218,386,0.000264,4,normal
udp,192.168.1.79,192.168.1.255,56270,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,192.33.4.12,60784,53,OTH,90,757,0.179377,2,password
udp,192.168.1.152,192.168.1.190,54672,53,OTH,218,386,0.000297,4,normal
tcp,192.168.1.31,192.168.1.190,34316,80,ACK,583,3408,0.003083,13,password
tcp,192.168.1.39,35.156.66.156,4839,4839,SYN,12400,0,0.201271,200,dos
tcp,192.168.1.30,192.168.1.180,53762,62109,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,239.255.255.250,45524,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.32,192.168.1.195,55052,23985,SYN,64,0,0.0,1,scanning
tcp,192.168.1.30,192.168.1.190,60480,80,SYN,144,76,9e-06,3,ddos
udp,192.168.1.152,192.168.1.190,55932,53,OTH,218,386,0.000261,4,normal
udp,192.168.1.180,192.168.1.190,40468,53,OTH,81,0,0.0,1,ransomware
udp,192.168.1.79,192.168.1.255,54151,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.195,16736,2070,SYN,64,0,0.0,1,scanning
udp,192.168.1.180,192.168.1.190,45615,53,OTH,81,403,0.061919,2,ransomware
tcp,192.168.1.30,176.28.50.165,47740,21,PSH,1316,1027,4.010276,30,password
tcp,192.168.1.32,192.168.1.195,46398,6470,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,239.255.255.250,43749,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,36127,53,OTH,218,386,0.000255,4,normal
udp,192.168.1.190,192.36.148.17,7136,53,OTH,72,1141,0.095407,2,normal
udp,192.168.1.190,208.84.2.53,2950,53,OTH,94,127,0.043475,2,normal
udp,192.168.1.79,192.168.1.255,47681,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.190,59358,80,SYN,144,76,0.000411,3,ddos
tcp,192.168.1.30,192.168.1.184,42880,443,SYN,144,76,8e-06,3,ddos
udp,192.168.1.79,192.168.1.195,48886,65082,OTH,454,0,0.0,1,ransomware
tcp,192.168.1.30,192.168.1.184,44510,443,SYN,144,76,0.000145,3,ddos
udp,127.0.0.1,127.0.0.1,55730,53,OTH,156,361,0.000247,4,normal
udp,192.168.1.79,192.168.1.255,47964,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,72.246.46.67,21774,53,OTH,88,104,0.224622,2,password
tcp,192.168.1.30,192.168.1.190,60600,80,SYN,144,76,0.000675,3,ddos
udp,192.168.1.79,192.168.1.255,35309,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.39,192.168.1.1,57939,53,OTH,158,174,0.004358,4,xss
udp,192.168.1.79,192.168.1.255,34516,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.152,49098,80,ACK,605,3856,0.043764,11,injection
udp,192.168.1.193,239.255.255.250,64642,1900,OTH,868,0,3.275206,4,normal
tcp,192.168.1.39,101.119.11.16,44908,80,ACK,1170,1230,45.322601,16,xss
tcp,192.168.1.30,18.184.104.180,41852,80,ACK,912,13007,1.577812,18,injection
udp,192.168.1.79,192.168.1.255,50411,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.195,192.168.1.79,50636,9197,ACK,479,3900,0.045131,12,password
tcp,192.168.1.35,192.168.1.190,50872,80,ACK,2466,1387,0.112218,11,xss
udp,192.168.1.79,192.168.1.255,55003,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,58644,53,OTH,218,386,0.00026,4,normal
tcp,192.168.1.195,192.168.1.79,59686,9197,ACK,636,7065,0.082399,15,xss
udp,192.168.1.79,192.168.1.255,56012,15600,OTH,158,0,84702.923797,2,normal
tcp,192.168.1.32,192.168.1.180,25722,29434,SYN,64,0,0.0,1,scanning
tcp,192.168.1.30,192.168.1.184,44656,443,SYN,144,76,0.007887,3,ddos
udp,192.168.1.39,192.168.1.1,52240,53,OTH,158,174,0.002082,4,xss
udp,192.168.1.79,192.168.1.255,38442,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.190,40116,80,ACK,515,3291,0.003534,11,password
udp,192.168.1.79,192.168.1.255,48627,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.39,192.168.1.1,49909,53,OTH,164,196,0.008824,4,xss
udp,192.168.1.6,239.255.255.250,43547,1900,OTH,507,0,0.619296,3,injection
tcp,192.168.1.30,52.59.177.21,35834,80,ACK,706,13007,1.601216,18,injection
udp,192.168.1.152,224.0.0.251,5353,5353,OTH,178,0,5.2e-05,2,injection
udp,192.168.1.79,239.255.255.250,50535,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.39,192.168.1.193,4838,4838,SYN,6200,0,0.173805,100,dos
udp,192.168.1.79,192.168.1.255,48836,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,205.251.195.97,35311,53,OTH,95,232,0.100868,2,normal
udp,192.168.1.79,192.168.1.255,48636,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.32,192.168.1.195,23436,29530,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,239.255.255.250,55708,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,38104,53,OTH,218,386,0.000627,4,normal
udp,192.168.1.17,239.255.255.250,52260,1900,OTH,651,0,3.043174,3,normal
udp,192.168.1.79,192.168.1.255,33754,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,39813,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.195,192.168.1.190,55496,53,OTH,91,514,2.588749,2,normal
tcp,192.168.1.30,192.168.1.190,60022,80,SYN,144,76,9e-06,3,ddos
tcp,192.168.1.32,192.168.1.195,55003,50649,SYN,64,0,0.0,1,scanning
udp,127.0.0.1,127.0.0.1,51667,53,OTH,156,361,0.000266,4,normal
tcp,192.168.1.30,192.168.1.190,56942,80,SYN,144,76,0.002304,3,ddos
tcp,192.168.1.30,192.168.1.195,58790,22157,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,192.168.1.255,52891,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.39,192.168.1.1,59429,53,OTH,158,174,0.004906,4,xss
udp,192.168.1.79,192.168.1.255,33282,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.35,192.168.1.195,38990,80,ACK,1012,1576,0.026039,11,xss
tcp,192.168.1.32,192.168.1.195,19259,2999,SYN,64,0,0.0,1,scanning
tcp,192.168.1.30,192.168.1.184,41850,443,SYN,144,76,0.005815,3,ddos
udp,192.168.1.190,37.209.192.7,27667,53,OTH,90,812,0.013717,2,password
tcp,192.168.1.195,192.168.1.1,49969,41952,ACK,17178,53584,2.996676,968,mitm
udp,192.168.1.152,192.168.1.190,56673,53,OTH,218,386,0.000317,4,normal
tcp,192.168.1.30,192.168.1.180,33864,7005,SYN,64,0,0.0,1,scanning
tcp,192.168.1.190,192.168.1.190,4833,4833,SYN,7440,0,0.253068,120,dos
udp,192.168.1.190,205.251.199.194,49151,53,OTH,95,180,0.024329,2,normal
tcp,192.168.1.30,192.168.1.195,11260,23538,SYN,64,0,0.0,1,scanning
tcp,192.168.1.35,18.194.169.124,57060,80,ACK,617,404,0.997396,10,xss
tcp,192.168.1.30,192.168.1.194,35126,7972,SYN,64,62,0.004092,2,scanning
udp,192.168.1.195,8.8.8.8,53836,53,OTH,89,324,0.239181,2,normal
udp,192.168.1.180,192.168.1.190,58134,53,OTH,79,127,0.011722,2,injection
udp,192.168.1.152,192.168.1.190,37673,53,OTH,218,386,0.000221,4,normal
udp,192.168.1.79,192.168.1.255,42410,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.35,192.168.1.190,50466,80,ACK,2577,1424,0.12018,11,xss
udp,192.168.1.79,192.168.1.255,45775,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.190,59010,80,SYN,144,76,0.000299,3,ddos
tcp,192.168.1.31,192.168.1.190,46352,80,ACK,586,3422,0.001728,13,password
tcp,192.168.1.31,192.168.1.190,46104,80,ACK,503,999,0.00179,10,password
udp,127.0.0.1,127.0.0.1,47741,53,OTH,156,361,0.00018,4,normal
udp,192.168.1.190,199.249.120.1,57771,53,OTH,89,734,0.024295,2,password
tcp,192.168.1.194,192.168.1.194,80,4966,SYN,7440,0,0.28484,120,dos
tcp,192.168.1.195,192.168.1.79,52278,7678,ACK,485,2003,0.47761,10,normal
tcp,192.168.1.39,192.168.1.190,4840,4840,SYN,6200,0,0.17934,100,dos
tcp,192.168.1.31,192.168.1.190,33098,80,ACK,503,999,0.002513,10,password
udp,192.168.1.79,192.168.1.255,52642,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,145.238.193.21,45511,53,OTH,87,153,0.352481,2,injection
udp,192.168.1.79,239.255.255.250,47254,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.190,48108,21,ACK,1249,1278,10.150043,33,password
udp,192.168.1.190,208.84.2.53,41666,53,OTH,88,126,0.049814,2,normal
tcp,192.168.1.30,192.168.1.184,47872,443,SYN,144,76,0.00013,3,ddos
udp,192.168.1.30,192.168.1.1,38976,53,OTH,79,111,0.002741,2,dos
udp,192.168.1.190,91.189.91.139,34784,53,OTH,103,164,0.357226,2,normal
tcp,192.168.1.30,192.168.1.190,54956,80,SYN,144,76,0.00088,3,ddos
tcp,192.168.1.30,176.28.50.165,4975,4975,SYN,2046,0,0.032386,33,dos
tcp,192.168.1.31,192.168.1.190,47130,80,ACK,665,2335,0.004343,12,injection
udp,192.168.1.79,239.255.255.250,42986,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.184,42992,443,SYN,144,76,0.022554,3,ddos
udp,192.168.1.190,193.0.14.129,45198,53,OTH,72,1141,0.037991,2,normal
tcp,192.168.1.31,176.28.50.165,42878,21,PSH,1317,1027,3.884552,30,password
udp,192.168.1.79,192.168.1.255,49467,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,216.239.32.10,11364,53,OTH,100,128,0.106979,2,normal
tcp,192.168.1.30,192.168.1.190,4967,4967,SYN,6200,6200,0.212924,200,dos
udp,192.168.1.35,192.168.1.1,42248,53,OTH,158,174,0.004035,4,xss
udp,192.168.1.152,192.168.1.190,49472,53,OTH,218,386,0.000271,4,normal
tcp,192.168.1.30,192.168.1.184,49056,443,SYN,144,76,0.000134,3,ddos
tcp,192.168.1.31,192.168.1.190,47618,80,ACK,942,2335,0.01515,12,injection
tcp,192.168.1.32,192.168.1.180,22474,44548,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,192.168.1.255,34262,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.190,32818,80,SYN,144,76,0.00105,3,ddos
udp,192.168.1.79,239.255.255.250,38186,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.195,8.8.8.8,50672,53,OTH,93,277,0.326324,2,normal
tcp,192.168.1.32,192.168.1.195,47181,48647,SYN,64,0,0.0,1,scanning
udp,192.168.1.195,192.168.1.190,49879,53,OTH,89,394,1.578357,2,normal
tcp,192.168.1.31,192.168.1.152,60902,21,SYN,76,62,0.00016,2,password
tcp,192.168.1.30,192.168.1.190,40848,80,ACK,518,3526,0.002329,12,password
udp,192.168.1.79,192.168.1.255,48510,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,18.184.104.180,42416,80,ACK,614,13007,1.393821,17,injection
udp,192.168.1.79,192.168.1.255,40411,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,59884,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.39,192.168.1.184,4833,4833,SYN,6200,0,0.202477,100,dos
udp,192.168.1.79,192.168.1.255,36001,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,192.33.14.30,4235,53,OTH,90,695,0.014021,2,ddos
tcp,192.168.1.31,18.184.104.180,41824,80,ACK,770,13007,1.248139,19,injection
tcp,192.168.1.32,192.168.1.195,47637,21882,SYN,64,0,0.0,1,scanning
udp,192.168.1.190,219.251.156.200,28816,53,OTH,88,1123,0.209085,2,password
udp,192.168.1.193,239.255.255.250,64644,1900,OTH,868,0,3.143148,4,normal
tcp,192.168.1.30,192.168.1.184,42158,443,SYN,144,76,4e-06,3,ddos
tcp,192.168.1.30,192.168.1.190,34172,80,SYN,144,76,0.000662,3,ddos
udp,192.168.1.79,192.168.1.255,47367,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.39,18.194.169.124,41040,80,ACK,625,404,0.999592,10,xss
udp,192.168.1.35,192.168.1.1,59190,53,OTH,158,174,0.007893,4,xss
udp,192.168.1.79,239.255.255.250,48432,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.35,192.168.1.195,39410,80,ACK,760,1576,0.034961,11,xss
udp,192.168.1.79,192.168.1.255,40424,15600,OTH,158,0,83924.532069,2,normal
tcp,192.168.1.190,192.168.1.190,4974,4974,SYN,7440,0,0.203732,120,dos
tcp,192.168.1.180,192.0.32.59,42324,43,ACK,366,856,0.532018,10,ddos
tcp,192.168.1.30,192.168.1.190,34264,80,SYN,144,76,0.000748,3,ddos
udp,192.168.1.79,192.168.1.193,41641,60980,OTH,414,0,0.0,1,ransomware
tcp,192.168.1.32,192.168.1.195,31786,24776,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,192.168.1.255,54974,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,49799,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,38829,53,OTH,218,386,0.000238,4,normal
tcp,192.168.1.32,192.168.1.195,50633,42965,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,192.168.1.255,60592,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,34213,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,47743,53,OTH,218,386,0.000327,4,normal
udp,192.168.1.195,192.168.1.190,63259,53,OTH,70,145,7.7e-05,2,normal
tcp,192.168.1.180,192.168.1.152,38944,1880,PSH,9926,8489,19.635357,56,injection
tcp,192.168.1.39,192.168.1.195,4842,4842,SYN,6200,0,0.194899,100,dos
udp,192.168.1.193,224.0.0.252,57208,5355,OTH,138,0,0.080601,2,normal
udp,192.168.1.190,192.58.128.30,32102,53,OTH,83,1214,0.034932,2,normal
tcp,192.168.1.32,192.168.1.180,57650,6414,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,239.255.255.250,51801,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.195,192.168.1.79,50051,9197,ACK,636,23131,0.019799,26,injection
udp,192.168.1.79,239.255.255.250,43439,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.190,32948,80,SYN,144,76,0.020715,3,ddos
tcp,192.168.1.30,192.168.1.184,49246,443,SYN,144,76,0.000362,3,ddos
udp,192.168.1.152,192.168.1.190,56032,53,OTH,218,386,0.000201,4,normal
tcp,192.168.1.195,192.168.1.79,50227,9197,ACK,442,4043,0.012716,12,password
udp,192.168.1.190,205.251.199.134,37204,53,OTH,120,204,0.026388,2,normal
udp,192.168.1.152,192.168.1.190,54857,53,OTH,218,386,0.00027,4,normal
udp,192.168.1.190,198.41.0.4,12548,53,OTH,72,1141,0.146862,2,normal
tcp,192.168.1.35,192.168.1.190,50038,80,ACK,132,66,0.000955,3,xss
udp,192.168.1.30,192.168.1.1,57076,53,OTH,81,97,0.003804,2,dos
udp,192.168.1.79,192.168.1.255,59025,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,46376,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.35,192.168.1.190,50242,80,ACK,3039,1579,0.045247,11,xss
tcp,192.168.1.30,192.168.1.184,48730,443,SYN,144,76,4e-06,3,ddos
udp,192.168.1.79,239.255.255.250,48824,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,38699,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.180,199.15.83.22,42546,43,ACK,287,287,0.055682,8,ransomware
tcp,192.168.1.30,192.168.1.180,3782,10852,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,239.255.255.250,56894,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.32,192.168.1.195,41277,1635,SYN,64,0,0.0,1,scanning
tcp,192.168.1.31,18.184.104.180,41716,80,ACK,654,13007,1.352468,18,injection
tcp,192.168.1.35,192.168.1.195,39206,80,ACK,794,1576,0.035821,11,xss
udp,192.168.1.79,239.255.255.250,36172,15600,OTH,79,0,0.0,1,normal
udp,172.17.15.220,224.0.0.251,5353,5353,OTH,650,0,4.418903,4,normal
tcp,192.168.1.30,192.168.1.190,54430,80,SYN,144,76,3e-06,3,ddos
tcp,192.168.1.30,192.168.1.195,47060,80,ACK,473,1288,0.059256,10,password
udp,172.17.0.3,192.168.1.190,47766,53,OTH,166,1010,0.000466,4,password
tcp,192.168.1.32,192.168.1.180,61809,60711,SYN,64,0,0.0,1,scanning
udp,192.168.1.30,192.168.1.1,48759,53,OTH,79,111,0.002823,2,dos
udp,192.168.1.31,192.168.1.1,34472,53,OTH,79,111,0.001874,2,dos
tcp,192.168.1.32,192.168.1.195,54824,8754,SYN,64,0,0.0,1,scanning
udp,192.168.1.6,239.255.255.250,52937,1900,OTH,507,0,0.617013,3,injection
tcp,192.168.1.31,192.168.1.190,47548,80,ACK,608,2335,0.125244,11,injection
tcp,192.168.1.152,192.168.1.152,4837,4837,SYN,7440,0,0.197409,120,dos
tcp,192.168.1.35,192.168.1.190,50566,80,ACK,2484,1393,0.168082,11,xss
udp,192.168.1.190,162.88.61.17,39388,53,OTH,94,110,0.014031,2,password
udp,192.168.1.79,192.168.1.255,50168,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.39,52.28.231.150,56772,80,ACK,655,404,0.991779,10,xss
udp,192.168.1.152,192.168.1.190,37609,53,OTH,218,386,0.000338,4,normal
tcp,192.168.1.39,176.28.50.165,41324,80,ACK,2631,660,1.021717,12,xss
tcp,192.168.1.30,192.168.1.180,41173,18537,SYN,64,0,0.0,1,scanning
udp,192.168.1.39,192.168.1.1,58653,53,OTH,158,174,0.003381,4,xss
tcp,192.168.1.30,52.59.177.21,35766,80,ACK,634,13007,1.332919,18,injection
udp,192.168.1.39,192.168.1.1,59960,53,OTH,164,196,0.004949,4,xss
tcp,192.168.1.31,192.168.1.152,50826,80,ACK,495,3924,0.002134,12,password
tcp,192.168.1.30,176.28.50.165,35956,80,ACK,622,2912,0.974696,12,injection
tcp,192.168.1.30,192.168.1.180,37591,49963,SYN,64,0,0.0,1,scanning
tcp,192.168.1.39,192.168.1.193,4833,4833,SYN,6200,0,0.197442,100,dos
udp,192.168.1.31,192.168.1.1,43331,53,OTH,86,244,0.015047,2,password
tcp,192.168.1.30,192.168.1.152,33910,21,SYN,76,62,0.000187,2,password
tcp,192.168.1.31,192.168.1.184,60208,21,SYN,76,62,0.000112,2,password
tcp,192.168.1.30,192.168.1.195,33724,14079,SYN,64,0,0.0,1,scanning
udp,192.168.1.30,192.168.1.1,39277,53,OTH,81,97,0.002146,2,dos
tcp,192.168.1.195,192.168.1.79,50367,9197,ACK,442,706,0.011189,10,password
tcp,192.168.1.31,192.168.1.190,47100,80,ACK,663,2335,0.010487,11,injection
udp,192.168.1.190,40.90.4.201,27307,53,OTH,101,179,0.204849,2,normal
udp,192.168.1.190,72.21.80.6,62731,53,OTH,90,118,0.014182,2,normal
tcp,192.168.1.32,192.168.1.28,59173,22,SYN,126,64,0.004932,3,scanning
udp,192.168.1.152,192.168.1.190,38630,53,OTH,218,386,0.00025,4,normal
tcp,192.168.1.30,192.168.1.184,44836,443,SYN,144,76,0.0006,3,ddos
udp,192.168.1.79,192.168.1.255,42269,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.195,192.168.1.193,3702,53577,OTH,5080,0,0.39015,4,ransomware
tcp,192.168.1.35,192.168.1.190,50856,80,ACK,3720,1828,0.165057,14,xss
udp,192.168.1.79,192.168.1.255,45835,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,42803,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.190,46940,80,ACK,833,2335,0.012204,11,injection
tcp,192.168.1.35,176.28.50.165,46180,80,ACK,1590,594,1.094796,10,xss
tcp,192.168.1.195,192.168.1.79,49976,9197,ACK,636,23131,0.023592,26,injection
udp,127.0.0.1,127.0.0.1,60890,53,OTH,156,361,0.000184,4,normal
udp,192.168.1.30,192.168.1.1,34831,53,OTH,81,97,0.002356,2,dos
udp,192.168.1.79,192.168.1.255,60389,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.39,176.28.50.165,41922,80,ACK,3576,726,1.025953,14,xss
udp,192.168.1.190,199.7.91.13,52325,53,OTH,88,1077,0.011538,2,injection
udp,127.0.0.1,127.0.0.1,36247,53,OTH,156,361,0.000148,4,normal
udp,192.168.1.79,192.168.1.255,47551,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.184,45194,443,SYN,144,76,0.002485,3,ddos
udp,192.168.1.79,192.168.1.255,40395,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,59891,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.35,192.168.1.1,35729,53,OTH,158,174,0.003384,4,xss
udp,192.168.1.79,239.255.255.250,54203,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.195,192.168.1.79,52297,9197,ACK,641,15946,0.042633,13,normal
udp,192.168.1.180,192.168.1.190,56632,53,OTH,83,405,0.000672,2,password
udp,192.168.1.152,192.168.1.190,56732,53,OTH,218,386,0.000309,4,normal
udp,192.168.1.79,192.168.1.255,38255,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,53458,53,OTH,218,386,0.000367,4,normal
